"Change.In.Outgroup.Suspicion.During.Affiliation"
0.0153076035911643
0.0774930559043019
0.0544930260420364
0.0460398132531456
0.0741472036370732
0.0643222064657874
0.0315588434874135
0.0692513648119971
0.0841753149541008
0.0963945923650978
0.0150121695302887
0.050146063828379
0.0599560240994219
0.0528287886803831
0.0866039762131169
0.0469706482610799
0.0397046437707828
0.0616452262844604
0.0448352718760294
0.0160450994527219
0.0684352229278296
0.0973938607855294
0.0852816278852424
0.128454115506994
0.0560197688281692
0.0571456974063817
0.0298596315944185
0.0144589108656956
0.0791462613274379
0.072879279299501
0.055157861604691
0.0515580409508006
0.0560154574714555
0.0613047499095443
0.0467343878485993
0.0707389164233567
0.040394203181962
0.10367034722997
0.0804472295337573
0.0223964221124022
0.0888223319919948
0.125476456889701
0.0727996829898928
0.0568283592795917
0.0766279581220668
0.0405826233376104
0.0826150020427185
0.0212102044015285
0.0627832041214264
0.0593446069953641
0.049257903967918
0.0629806879493
0.0165363257233689
0.0713116113450584
0.0569788943688313
0.0541871015445306
0.027061173020368
0.0430846692766864
0.0545266797479413
0.108069994887796
0.0751943691771742
0.0729598838457317
0.0664597794983636
0.0922003045615943
0.0787071562940659
0.0954241740138186
0.0106916361544305
0.0381240124699271
0.0292559912397151
0.0826914320180103
0.00894750792215131
0.0587345899516684
0.0630194884344508
0.0731725854741185
0.0606304839435577
0.0748827143029952
0.0846923595337387
0.0300952325143517
0.114134806516469
0.102796359174827
0.0925318863190461
0.0710436374246791
0.0395492698483793
0.0632542292511273
0.0534051745096524
0.0500057338674201
0.0508713467405535
0.0652894559346937
0.040942191978617
0.0943264073842245
0.0353459108180791
0.0637415491037071
0.0331135040853656
0.0602629042259004
0.0319399694842287
0.0562357894476429
0.0361369229378618
0.0889031879244327
0.0786966612890684
0.0565387649916345
0.105947264314095
0.0130498608909261
0.0686338001548159
0.0651160551098973
0.0504803183196051
0.0781403745319637
0.0509884559817998
0.0564554106836027
0.0602482442259858
0.0902412725999568
0.0804005109643998
0.0133911272149137
0.0676062717639504
0.0846651720475869
0.066180175974815
0.0343564281883369
0.0862645231385566
0.0583360483766348
0.0684325123135513
0.0795699666988202
-0.00445025133467035
0.0606266756169993
0.0479979823083131
0.073196567209875
0.101577004620995
0.0723928683956557
0.0697221261762324
0.0779763862083367
0.0659285616294486
0.0848211049694026
0.0777229748402603
0.0693263528942765
0.0554433144102533
0.0147428218890318
0.0344168318656695
0.079728513646685
0.0602959602739249
0.0236794265632629
0.00879821744135287
0.0772730349222712
0.0429825251926492
0.0266523614243086
0.0402331079080435
0.031060234379119
0.108744208539156
0.0393464805968457
0.0841689022428953
0.0203411827494199
0.0443124252764397
0.00267157604912428
0.0631791856612017
0.0823425805510005
0.0871338974025826
0.0374967632318427
0.11817147653476
0.0603165411822856
0.0735046686875952
0.119622997678467
0.0909629742830843
0.051337169342608
0.0597720263758319
0.0516451822874763
0.0815071819776921
0.0174071509335447
0.0381217507828096
0.050046237162925
0.0155968186664067
0.0650240589226867
0.065809712230676
0.0581318679164492
0.0541942458290817
0.0812013878586491
0.0391700568927543
0.0455109000288926
0.0592499241934001
0.0668212878792299
0.0618605913311779
0.0877182926451134
0.0439397250518935
-0.0159330004082127
0.0618299173060508
0.0363111703167544
0.0797689087699465
0.0648495715687713
0.0735841960215986
0.0653344884607096
0.0360742590124146
0.0292267793078452
0.0527315422746182
0.0520953298101281
0.0549429358127132
0.0705033816943603
0.0674546912598787
0.0312298517546277
0.0775212047471531
0.0704249171842845
0.0616865839424984
0.0269332448614586
0.0661596664351336
0.0395575376362359
0.0505621297127564
0.0631326668469111
0.0678709826058975
0.0494751143354904
0.115798530058142
0.0898744181408162
0.0623454067595277
0.0338234615472412
0.0591077230680415
0.0946326602576467
0.028231902072551
0.0412972706229529
0.0263155037735158
0.055340030333495
0.0818561885061717
0.0475788974833925
0.0209175061346682
0.0746071894442756
0.0675074324951671
0.0690676609021784
0.0506673955508571
0.0704283292901969
0.0794992023878354
0.0419471127870739
0.0995965656684861
0.0578575531639587
0.0704901852900304
0.0756393657464292
0.109804850784547
0.0781379871935957
0.0871212803171351
0.0308054739991183
0.031015600108202
0.0941158256816284
0.0213623633322735
0.0373803685526784
0.0679764980476407
0.0698131379963064
0.0839127000589094
0.031971879039779
0.0346680192428465
0.0512181309158562
0.0455401233591863
